date,state,positive,totalTestResults,death,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,Dose1_Total,Dose1_Total_pct,Dose1_65Plus,Dose1_65Plus_pct,Complete_Total,Complete_Total_pct,Complete_65Plus,Complete_65Plus_pct,Low_SVI_CTGY,Moderate_Low_SVI_CTGY,Moderate_High_SVI_CTGY,High_SVI_CTGY,Metro,Non-metro,Census2019,Census2019_65Plus,neighbor_contagions
2021-01-23,Wisconsin,580003.0,5967261.0,6184.0,2012,5779,3049188,29672,3049126,49,89,241998.0,4.15630301691698,49555.0,4.8588287433228485,60316.0,1.0359241513085422,3658.0,0.3586640206452423,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,9474
2021-01-24,Wisconsin,581377.0,5990470.0,6190.0,1374,5212,3055748,23209,3055712,6,67,249061.0,4.277609673205398,52650.0,5.162291057127393,62262.0,1.06934659972101,3779.0,0.3705279754014134,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,5184
2021-01-25,Wisconsin,582477.0,6003401.0,6199.0,1100,3253,3060134,12931,3060065,9,56,251549.0,4.320340943323703,54426.0,5.336426459168385,63043.0,1.0827602339502689,3825.0,0.3750382391930157,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,7486
2021-01-26,Wisconsin,584041.0,6020539.0,6264.0,1564,4147,3065840,17138,3065776,65,135,252523.0,4.337069342477734,55278.0,5.419964388525889,63535.0,1.091210308266268,3855.0,0.3779797155788433,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,7040
2021-01-27,Wisconsin,585600.0,6050119.0,6302.0,1559,5225,3072613,29580,3072560,38,93,270221.0,4.641031568584547,65062.0,6.379277887157122,69199.0,1.1884892125870383,4220.0,0.4137676782730788,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,7374
2021-01-28,Wisconsin,587580.0,6092912.0,6334.0,1980,6184,3080785,42793,3080724,32,87,289636.0,4.974483180058375,80175.0,7.8610956411241935,75121.0,1.2901992534393691,4833.0,0.4738718457568223,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,8725
2021-01-29,Wisconsin,589384.0,6124411.0,6390.0,1804,5373,3087974,31499,3087901,56,91,330000.0,5.667732772926237,106302.0,10.422827425541428,84725.0,1.4551474520793195,5796.0,0.5682932377418874,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,8143
2021-01-30,Wisconsin,590997.0,6154838.0,6430.0,1613,4870,3094457,30427,3094384,40,89,401920.0,6.902955018468221,158799.0,15.5701169531011,100126.0,1.7196588230970071,7619.0,0.7470369527873431,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,6582
2021-01-31,Wisconsin,592140.0,6177575.0,6434.0,1143,4213,3099813,22737,3099740,4,55,421228.0,7.234568910527797,174567.0,17.116156941492072,102584.0,1.7618748447814092,7786.0,0.7634111713351165,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,4040
2021-02-01,Wisconsin,592921.0,6160773.0,6436.0,781,3070,3103633,-16802,3103591,2,39,422257.0,7.252241931810648,175515.0,17.209107595284227,102604.0,1.7622183437373442,7791.0,0.7639014173994211,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,5960
2021-02-02,Wisconsin,594217.0,6204596.0,6480.0,1296,2087,3107018,43823,3106974,44,123,448286.0,7.699288648012154,198088.0,19.422372477193758,108636.0,1.8658176288473167,8662.0,0.8493022818012816,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,4804
2021-02-03,Wisconsin,595756.0,6236725.0,6496.0,1539,4689,3113245,32129,3113202,16,94,448726.0,7.706845625042723,198296.0,19.442766713468824,108952.0,1.8712449123510888,8700.0,0.8530281518899966,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,6573
2021-02-04,Wisconsin,597475.0,6278671.0,6545.0,1719,5656,3120621,41946,3120577,49,80,504549.0,8.665602735900483,228249.0,22.37963478629193,121972.0,2.094862732664724,10590.0,1.0383411641971338,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,7323
2021-02-05,Wisconsin,598902.0,6304655.0,6575.0,1427,4460,3126513,25984,3126464,30,100,540703.0,9.286545798544044,258299.0,25.32601363276256,135462.0,2.3265527784428297,13095.0,1.2839544424137364,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,7111
2021-02-06,Wisconsin,600016.0,6334264.0,6611.0,1114,3504,3131117,29609,3131082,36,90,593039.0,10.185413866434551,300116.0,29.42613756696761,164505.0,2.825364787303729,18007.0,1.7655721759865712,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,5543
2021-02-07,Wisconsin,600782.0,6348701.0,6613.0,766,3856,3135715,14437,3135704,2,61,608758.0,10.455386870851608,313184.0,30.707444680634104,170435.0,2.927212227738434,19570.0,1.918823095688188,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,3407
2021-02-08,Wisconsin,601391.0,6335252.0,6614.0,609,3175,3139523,-13449,3139488,1,34,609249.0,10.463819770219809,313530.0,30.741369708283983,170512.0,2.9285346987187832,19601.0,1.9218626212868763,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,4756
2021-02-09,Wisconsin,602256.0,6351878.0,6663.0,865,3487,3143877,16626,3143840,49,102,613940.0,10.544387450334344,317283.0,31.10934840415101,172515.0,2.962936119155666,20516.0,2.0115776510546173,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,3977
2021-02-10,Wisconsin,603255.0,6384569.0,6705.0,999,4992,3149879,32691,3149831,42,69,631097.0,10.83905802968312,330297.0,32.38536086032301,182963.0,3.14237997373607,23982.0,2.3514162228305637,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,5436
2021-02-11,Wisconsin,604683.0,6424253.0,6723.0,1428,5905,3157212,39684,3157164,18,52,651123.0,11.183003534260758,347081.0,34.03101884898068,192317.0,3.303034435426833,26625.0,2.6105602924219724,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,5836
2021-02-12,Wisconsin,605785.0,6454144.0,6734.0,1102,4607,3162916,29891,3162873,11,55,674463.0,11.583866815836814,366161.0,35.901797830367016,205616.0,3.531444066175761,29750.0,2.9169640826123446,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,5700
2021-02-13,Wisconsin,606651.0,6479789.0,6744.0,866,3752,3167534,25645,3167491,10,71,718613.0,12.342140761063156,400195.0,39.23880474087554,241556.0,4.148711689990818,41750.0,4.093554636943375,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,4426
2021-02-14,Wisconsin,607213.0,6500249.0,6745.0,562,3683,3171753,20460,3171736,1,34,738815.0,12.689109056453024,416879.0,40.87465780824712,251202.0,4.314381236438232,47420.0,4.649493673864786,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,2762
2021-02-15,Wisconsin,607639.0,6515679.0,6749.0,426,3681,3175874,15430,3175843,4,38,747018.0,12.829995153229731,423866.0,41.559727658506354,252977.0,4.3448667687774565,48207.0,4.726658404386329,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,3688
2021-02-16,Wisconsin,608418.0,6531839.0,6788.0,779,2594,3179259,16160,3179216,39,82,760073.0,13.054214096716253,434529.0,42.60522641524234,262102.0,4.501588167422765,53816.0,5.2766164393232255,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,3216
2021-02-17,Wisconsin,609189.0,6563379.0,6798.0,771,4228,3184251,31540,3184215,10,76,773658.0,13.28753576253505,445902.0,43.72034011310957,276468.0,4.74832346747082,64127.0,6.287601873132163,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,4259
2021-02-18,Wisconsin,610055.0,6599391.0,6816.0,866,4814,3189930,36012,3189895,18,58,794653.0,13.648123791527736,462544.0,45.35207511354099,301225.0,5.173523650074865,80374.0,7.880607434483516,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,4596
2021-02-19,Wisconsin,610974.0,6628082.0,6852.0,919,4535,3195390,28691,3195349,36,79,795430.0,13.661468725965808,463145.0,45.4110026904704,302142.0,5.189273077204482,81118.0,7.95355604885204,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,5079
2021-02-20,Wisconsin,611789.0,6653378.0,6871.0,815,4126,3200331,25296,3200290,19,81,831442.0,14.27997294602223,490752.0,48.11784730992179,353324.0,6.068321255337544,114771.0,11.253206209260552,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,3960
2021-02-21,Wisconsin,612240.0,6677613.0,6871.0,451,3862,3204634,24235,3204603,0,27,839863.0,14.42460318141863,497126.0,48.742812992697296,366166.0,6.288881934943359,124243.0,12.181928353479178,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,2766
2021-02-22,Wisconsin,612712.0,6692770.0,6871.0,472,3251,3208372,15157,3208326,0,32,842342.0,14.467179877006764,499261.0,48.95214806215536,370253.0,6.359075946588661,127864.0,12.536964553248566,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,3772
2021-02-23,Wisconsin,613419.0,6709759.0,6910.0,707,2987,3212065,16989,3212020,39,63,850211.0,14.60232954121936,505782.0,49.59152697922141,384483.0,6.603475453736358,139205.0,13.648940676304251,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,4190
2021-02-24,Wisconsin,614260.0,6737019.0,6936.0,841,4517,3217423,27260,3217378,26,55,850697.0,14.610676565848578,505977.0,49.61064657572929,385041.0,6.613059074606943,139695.0,13.6969847906061,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,4923
2021-02-25,Wisconsin,615225.0,6825405.0,6994.0,965,12337,3230708,88386,3230680,58,61,860732.0,14.783027166988926,513630.0,50.3610172017539,404895.0,6.954050488163541,156091.0,15.30459968467373,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,4941
2021-02-26,Wisconsin,616018.0,6860518.0,6999.0,793,4842,3236368,35113,3236315,5,59,904876.0,15.541198062528489,546638.0,53.59742561986712,463792.0,7.965603388548501,203504.0,19.95340701404849,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,5391
2021-02-27,Wisconsin,616886.0,6886832.0,7014.0,868,3201,3240437,26314,3240384,15,75,923892.0,15.867796869831414,560932.0,54.998941068501104,490804.0,8.429533078434208,224289.0,21.991359903362696,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,4332
2021-02-28,Wisconsin,617367.0,6906878.0,7014.0,481,3298,3244192,20046,3244163,0,39,937096.0,16.09457488053965,570902.0,55.97649172072447,508412.0,8.731949559239315,239427.0,23.47562888765129,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,2348
2021-03-01,Wisconsin,617700.0,6921918.0,7014.0,333,2826,3247366,15040,3247322,0,31,949615.0,16.309588052007115,579842.0,56.85305168370108,515703.0,8.857172103625391,245764.0,24.096966749550933,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,3884
2021-03-02,Wisconsin,618307.0,6938594.0,7050.0,607,2090,3250042,16676,3250019,36,64,966859.0,16.605752851814206,590427.0,57.89090260183392,529457.0,9.093396335621838,257211.0,25.219336089169875,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,3874
2021-03-03,Wisconsin,619087.0,6970553.0,7069.0,780,3287,3254122,31959,3254086,19,57,989051.0,16.9868992933196,602007.0,59.02631248676336,548661.0,9.423224033110552,273843.0,26.850090597472683,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,5070
2021-03-04,Wisconsin,619942.0,7008539.0,7082.0,855,4149,3259109,37986,3259090,13,51,1023024.0,17.570383794818454,619325.0,60.72432875508876,572737.0,9.836728076265013,293904.0,28.817055856675584,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,4907
2021-03-05,Wisconsin,620663.0,7037081.0,7094.0,721,3034,3262881,28542,3262845,12,57,1059374.0,18.19469314723018,635253.0,62.28605661753748,597933.0,10.269468060951828,314038.0,30.79117870841733,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,4403
2021-03-06,Wisconsin,621277.0,7061402.0,7102.0,614,2161,3265656,24321,3265620,8,45,1086993.0,18.669048030428517,645922.0,63.33214366955062,616675.0,10.591360932558446,329015.0,32.25966176943532,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,5565
2021-03-07,Wisconsin,621654.0,7080595.0,7106.0,377,3521,3269549,19193,3269518,4,25,1108196.0,19.03320844856292,653641.0,64.08898554362406,628998.0,10.803007814257748,338360.0,33.1759316636206,59.5,19.55,4.63,16.32,74.2,25.8,5822434.0,1019896.0,2220
2020-03-01,Wyoming,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,0
2020-03-02,Wyoming,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,0
2020-03-03,Wyoming,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,0
2020-03-04,Wyoming,0.0,4.0,0.0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,0
2020-03-05,Wyoming,0.0,8.0,0.0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,0
2020-03-06,Wyoming,0.0,8.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,6
2020-03-07,Wyoming,0.0,8.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,1
2020-03-08,Wyoming,0.0,9.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,1
2020-03-09,Wyoming,0.0,19.0,0.0,0,0,0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,5
2020-03-10,Wyoming,0.0,26.0,0.0,0,0,0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,17
2020-03-11,Wyoming,0.0,37.0,0.0,0,0,0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,24
2020-03-12,Wyoming,1.0,75.0,0.0,1,0,1,38,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,38
2020-03-13,Wyoming,1.0,108.0,0.0,0,0,1,33,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,35
2020-03-14,Wyoming,2.0,151.0,0.0,1,0,2,43,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,37
2020-03-15,Wyoming,3.0,178.0,0.0,1,0,3,27,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,30
2020-03-16,Wyoming,3.0,300.0,0.0,0,0,3,122,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,43
2020-03-17,Wyoming,10.0,461.0,0.0,7,95,105,161,105,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,45
2020-03-18,Wyoming,15.0,601.0,0.0,5,83,193,140,193,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,53
2020-03-19,Wyoming,18.0,744.0,0.0,3,93,289,143,289,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,87
2020-03-20,Wyoming,19.0,942.0,0.0,1,60,350,198,350,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,143
2020-03-21,Wyoming,23.0,1020.0,0.0,4,107,461,78,461,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,155
2020-03-22,Wyoming,24.0,1086.0,0.0,1,0,462,66,462,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,196
2020-03-23,Wyoming,26.0,1307.0,0.0,2,154,618,221,618,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,220
2020-03-24,Wyoming,29.0,1467.0,0.0,3,118,739,160,739,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,282
2020-03-25,Wyoming,44.0,1733.0,0.0,15,244,998,266,998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,270
2020-03-26,Wyoming,53.0,1977.0,0.0,9,98,1105,244,1105,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,481
2020-03-27,Wyoming,70.0,2204.0,0.0,17,159,1281,227,1281,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,503
2020-03-28,Wyoming,82.0,2306.0,0.0,12,264,1557,102,1557,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,529
2020-03-29,Wyoming,86.0,2384.0,0.0,4,79,1640,78,1640,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,438
2020-03-30,Wyoming,94.0,2641.0,0.0,8,286,1934,257,1934,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,517
2020-03-31,Wyoming,109.0,2922.0,0.0,15,159,2108,281,2108,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,572
2020-04-01,Wyoming,130.0,3238.0,0.0,21,219,2348,316,2348,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,694
2020-04-02,Wyoming,150.0,3663.0,0.0,20,221,2589,425,2589,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,683
2020-04-03,Wyoming,162.0,4067.0,0.0,12,265,2866,404,2866,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,910
2020-04-04,Wyoming,187.0,4232.0,0.0,25,241,3132,165,3132,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,785
2020-04-05,Wyoming,197.0,4380.0,0.0,10,95,3237,148,3237,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,717
2020-04-06,Wyoming,210.0,4813.0,0.0,13,679,3929,433,3929,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,423
2020-04-07,Wyoming,216.0,5180.0,0.0,6,70,4005,367,4005,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,479
2020-04-08,Wyoming,303.0,5459.0,0.0,87,54,4146,279,4146,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,532
2020-04-09,Wyoming,320.0,5787.0,0.0,17,77,4240,328,4240,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,823
2020-04-10,Wyoming,340.0,6059.0,0.0,20,816,5076,272,5076,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,736
2020-04-11,Wyoming,343.0,6163.0,0.0,3,462,5541,104,5541,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,712
2020-04-12,Wyoming,364.0,6210.0,0.0,21,0,5562,47,5562,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,726
2020-04-13,Wyoming,373.0,6524.0,1.0,9,491,6062,314,6062,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,637
2020-04-14,Wyoming,383.0,6831.0,1.0,10,0,6072,307,6072,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,522
2020-04-15,Wyoming,393.0,7066.0,2.0,10,353,6435,235,6435,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,723
2020-04-16,Wyoming,401.0,7306.0,2.0,8,89,6532,240,6532,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,790
2020-04-17,Wyoming,412.0,7602.0,2.0,11,0,6543,296,6543,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,737
2020-04-18,Wyoming,422.0,7701.0,2.0,10,86,6639,99,6639,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,765
2020-04-19,Wyoming,426.0,7784.0,2.0,4,755,7398,83,7398,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,697
2020-04-20,Wyoming,428.0,8083.0,2.0,2,101,7501,299,7501,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,761
2020-04-21,Wyoming,441.0,8380.0,6.0,13,228,7742,297,7742,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,736
2020-04-22,Wyoming,447.0,8669.0,6.0,6,0,7748,289,7748,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,789
2020-04-23,Wyoming,453.0,8938.0,7.0,6,-60,7694,269,7694,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,779
2020-04-24,Wyoming,473.0,9356.0,7.0,20,455,8169,418,8169,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,1594
2020-04-25,Wyoming,491.0,9453.0,7.0,18,101,8288,97,8288,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,1318
2020-04-26,Wyoming,502.0,9530.0,7.0,11,0,8299,77,8299,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,1044
2020-04-27,Wyoming,520.0,10111.0,7.0,18,0,8317,581,8317,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,888
2020-04-28,Wyoming,536.0,10782.0,7.0,16,429,8762,671,8762,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,967
2020-04-29,Wyoming,544.0,11226.0,7.0,8,455,9225,444,9225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,705
2020-04-30,Wyoming,559.0,11660.0,7.0,15,221,9461,434,9461,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,1223
2020-05-01,Wyoming,566.0,12279.0,7.0,7,234,9702,619,9702,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,1244
2020-05-02,Wyoming,579.0,12402.0,7.0,13,327,10042,123,10042,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,1252
2020-05-03,Wyoming,586.0,12528.0,7.0,7,177,10226,126,10226,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,1161
2020-05-04,Wyoming,596.0,13108.0,7.0,10,228,10464,580,10464,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,1037
2020-05-05,Wyoming,604.0,13549.0,7.0,8,451,10923,441,10923,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,859
2020-05-06,Wyoming,631.0,14149.0,7.0,27,1084,12034,600,12034,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,1046
2020-05-07,Wyoming,635.0,14677.0,7.0,4,0,12038,528,12038,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,57.08,9.34,0.0,30.99,69.01,578759.0,98789.0,1160
