model,mitjana_MAE,mitjana_MSE,mitjana_R2,millor_MAE,millor_MSE,millor_R2,pitjor_MAE,pitjor_MSE,pitjor_R2
positiveIncrease_cluster16,50.0097045670021,3564.8056355981134,-1.6015124558500897,43.09270640088892,2807.862719535988,-1.1956731872149535,56.92670273311528,4321.748551660238,-2.007351724485226
positiveIncrease_cluster17,414.33985560643845,232078.6635957109,-126.22074924840287,101.3719185739777,22903.200941822324,0.24778889412116412,592.3854770777526,359753.95852076274,-370.45869789947267
positiveIncrease_cluster18,130.25785031420662,22910.849687520455,-3.203379769935923,87.91943113856132,10543.797546161964,-0.1505159262139606,193.17122575669165,40569.88493724969,-5.221709875888842
positiveIncrease_cluster19,1075.1889950948073,1637716.3009658258,-30.933872410182286,307.4015096768212,111371.10844810377,0.3124445087052038,1689.516945865726,3563360.6459780843,-115.92707545053695
positiveIncrease_cluster2,833.7051779699024,1242652.6158276603,0.6567146028960864,833.7051779699024,1242652.6158276603,0.6567146028960864,833.7051779699024,1242652.6158276603,0.6567146028960864
positiveIncrease_cluster20,306.25264345379014,132093.44100663427,-4.5904850355116045,293.0732806451125,122716.98767684345,-0.22558471823760207,319.4320062624678,141469.89433642506,-8.955385352785607
positiveIncrease_cluster21,597.8912174865576,473717.4703855542,-24.49889921587098,398.9155081658283,171624.31460210434,0.033375864051159665,758.5850712117207,690053.4803549728,-67.81938669620709
positiveIncrease_cluster3,58.765011688845085,4111.363309536401,-2.413596349587971,58.765011688845085,4111.363309536401,-2.413596349587971,58.765011688845085,4111.363309536401,-2.413596349587971
positiveIncrease_cluster4,16.472422329574975,364.5363309065861,0.4916245385239436,16.472422329574975,364.5363309065861,0.4916245385239436,16.472422329574975,364.5363309065861,0.4916245385239436
positiveIncrease_cluster5,39.4088818688789,2177.5873541987926,-0.03053680080877763,39.4088818688789,2177.5873541987926,-0.03053680080877763,39.4088818688789,2177.5873541987926,-0.03053680080877763
positiveIncrease_cluster6,305.5733558504979,137745.76731786362,-5.169459571417748,132.19725926940376,25868.93534781236,0.8063085249205943,478.94945243159196,249622.59928791487,-11.145227667756089
positiveIncrease_cluster7,1766.5968763497194,3888469.7474288866,-29.493919955805108,1650.274185496574,3818757.624048733,-0.4626807502890504,1882.9195672028648,3958181.8708090405,-58.52515916132116
positiveIncrease_cluster8,228.0331672148704,82262.21840034748,-0.993476178087767,228.0331672148704,82262.21840034748,-0.993476178087767,228.0331672148704,82262.21840034748,-0.993476178087767
positiveIncrease_cluster9,283.0351318403324,132103.68098376758,0.6971334966285238,283.0351318403324,132103.68098376758,0.6971334966285238,283.0351318403324,132103.68098376758,0.6971334966285238
