,date,state,positive,totalTestResults,death,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,Dose1_Total,Dose1_Total_pct,Dose1_65Plus,Dose1_65Plus_pct,Complete_Total,Complete_Total_pct,Complete_65Plus,Complete_65Plus_pct
1131,2020-04-04,Arkansas,743.0,10370.0,14.0,39,632,10370,671,10370,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7430,2020-04-04,Maryland,3125.0,26404.0,101.0,367,1553,25610,2629,25610,17,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17548,2020-04-04,Washington,7838.0,106297.0,365.0,399,0,7838,2699,7838,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,2020-04-04,Connecticut,5276.0,32667.0,165.0,362,0,5276,2440,5276,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10065,2020-04-04,Nebraska,321.0,5290.0,6.0,42,571,5389,391,5379,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15986,2020-04-04,Texas,6112.0,113941.0,105.0,788,0,6112,9570,6112,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6330,2020-04-04,Kentucky,831.0,15572.0,37.0,61,0,831,2768,831,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17128,2020-04-04,Virginia,2407.0,30355.0,52.0,395,0,2407,2709,2407,6,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12668,2020-04-04,North Dakota,186.0,6320.0,3.0,13,396,6207,496,6207,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5229,2020-04-04,Indiana,3953.0,35461.0,116.0,516,1449,19800,3009,19800,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11562,2020-04-04,New Mexico,495.0,15632.0,11.0,92,1148,16780,854,16780,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5963,2020-04-04,Kansas,698.0,7578.0,21.0,78,426,7578,504,7578,4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6696,2020-04-04,Louisiana,12496.0,58498.0,409.0,2199,2654,58498,4853,58498,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,2020-04-04,California,12026.0,113700.0,276.0,1325,77075,126700,78400,113700,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14882,2020-04-04,South Carolina,1917.0,18314.0,40.0,363,10956,18314,11319,18314,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7841,2020-04-04,Massachusetts,11736.0,86885.0,304.0,1334,4504,68800,4744,68800,39,404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8213,2020-04-04,Michigan,23581.0,62205.0,1030.0,1002,0,23581,7109,23581,112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11933,2020-04-04,New York,113704.0,283621.0,3565.0,10841,0,113704,23101,113704,630,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8946,2020-04-04,Mississippi,1455.0,6588.0,35.0,97,380,6588,477,6588,6,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,2020-04-04,Colorado,4565.0,25579.0,126.0,392,1437,23900,1968,23900,15,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15616,2020-04-04,Tennessee,3321.0,41391.0,43.0,254,0,3321,3552,3321,6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13771,2020-04-04,Oregon,899.0,9569.0,22.0,73,1276,17434,2259,17434,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16722,2020-04-04,Vermont,460.0,5891.0,20.0,70,432,5550,511,5550,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2609,2020-04-04,Delaware,593.0,8376.0,17.0,143,879,6467,1206,6467,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750,2020-04-04,Georgia,6160.0,26337.0,201.0,329,0,6160,1051,6160,17,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17915,2020-04-04,West Virginia,282.0,6333.0,2.0,45,0,282,996,282,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14513,2020-04-04,Rhode Island,968.0,6545.0,17.0,137,620,6930,882,6930,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10803,2020-04-05,New Hampshire,669.0,9097.0,9.0,48,290,8471,336,8370,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18286,2020-04-05,Wisconsin,2643.0,30034.0,68.0,167,1310,27812,1838,27812,12,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11195,2020-04-05,New Jersey,37505.0,82166.0,1184.0,3381,3429,82166,6810,82166,126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16723,2020-04-05,Vermont,512.0,6493.0,22.0,52,570,6172,602,6172,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9679,2020-04-05,Montana,286.0,6603.0,6.0,21,0,286,374,286,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13037,2020-04-05,Ohio,4043.0,43660.0,119.0,304,0,4043,3696,4043,17,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18658,2020-04-05,Wyoming,197.0,4380.0,0.0,10,95,3237,148,3237,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13772,2020-04-05,Oregon,999.0,12322.0,26.0,100,0,17534,2753,17534,4,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11563,2020-04-05,New Mexico,543.0,16828.0,12.0,48,-16285,543,1196,543,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7431,2020-04-05,Maryland,3609.0,29805.0,122.0,484,2243,28337,3401,28337,21,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10066,2020-04-05,Nebraska,363.0,5949.0,8.0,42,500,5933,659,5921,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17549,2020-04-05,Washington,8254.0,108393.0,386.0,416,0,8254,2096,8254,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7842,2020-04-05,Massachusetts,12500.0,90987.0,370.0,764,2373,71937,4102,71937,66,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8947,2020-04-05,Mississippi,1638.0,7218.0,43.0,183,447,7218,630,7218,8,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,2020-04-05,Colorado,4950.0,27699.0,140.0,385,1488,25773,2120,25773,14,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13403,2020-04-05,Oklahoma,1252.0,2653.0,46.0,93,39,2653,132,2653,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8581,2020-04-05,Minnesota,1217.0,29307.0,29.0,59,1403,29307,1462,29307,5,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2978,2020-04-05,District of Columbia,998.0,6834.0,22.0,96,0,998,396,998,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7063,2020-04-05,Maine,470.0,11799.0,10.0,14,0,470,372,470,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,2020-04-05,Arizona,2269.0,38447.0,64.0,250,0,27410,1138,27410,12,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11934,2020-04-05,New York,122031.0,302280.0,4159.0,8327,0,122031,18659,122031,594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3382,2020-04-05,Florida,11245.0,107267.0,218.0,1148,10297,113627,12143,112498,27,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8214,2020-04-05,Michigan,24458.0,67055.0,1150.0,877,0,24458,4850,24458,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,2020-04-05,California,13438.0,116533.0,319.0,1412,1421,131533,2833,116533,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9313,2020-04-05,Missouri,2367.0,30851.0,34.0,76,2268,27249,1974,27249,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15987,2020-04-05,Texas,6793.0,118866.0,127.0,681,0,6793,4925,6793,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6331,2020-04-05,Kentucky,917.0,16663.0,40.0,86,0,917,1091,917,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17129,2020-04-05,Virginia,2637.0,32548.0,51.0,230,0,2637,2193,2637,-1,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16353,2020-04-05,Utah,1605.0,34477.0,8.0,177,1865,33701,2048,33701,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3751,2020-04-05,Georgia,6647.0,27941.0,211.0,487,0,6647,1604,6647,10,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,2020-04-05,Arkansas,830.0,11242.0,16.0,87,785,11242,872,11242,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5964,2020-04-05,Kansas,747.0,8223.0,22.0,49,596,8223,645,8223,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14883,2020-04-05,South Carolina,2049.0,18976.0,44.0,132,530,18976,662,18976,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17916,2020-04-05,West Virginia,324.0,7381.0,3.0,42,0,324,1048,324,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2020-04-05,Alabama,1796.0,13078.0,45.0,216,2009,13078,2225,13078,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14514,2020-04-05,Rhode Island,1150.0,7348.0,25.0,182,1070,8182,803,8182,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14142,2020-04-05,Pennsylvania,11510.0,79939.0,150.0,1493,6248,77771,7902,77771,14,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4855,2020-04-05,Illinois,11256.0,58983.0,274.0,899,0,11256,5402,11256,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5230,2020-04-05,Indiana,4411.0,37250.0,127.0,458,2394,22652,1789,22652,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,2020-04-05,Alaska,185.0,6284.0,6.0,14,0,185,244,185,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2610,2020-04-05,Delaware,673.0,9447.0,19.0,80,447,6994,1071,6994,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4120,2020-04-05,Hawaii,351.0,13248.0,4.0,32,645,12955,760,12955,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,2020-04-05,Connecticut,5675.0,34376.0,189.0,399,0,5675,1709,5675,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15249,2020-04-05,South Dakota,240.0,5579.0,2.0,28,341,5593,498,5593,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6697,2020-04-05,Louisiana,13010.0,60325.0,477.0,514,1313,60325,1827,60325,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10434,2020-04-05,Nevada,1836.0,21206.0,76.0,94,574,16831,849,16831,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15617,2020-04-05,Tennessee,3633.0,45300.0,44.0,312,0,3633,3909,3633,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5597,2020-04-05,Iowa,868.0,10841.0,22.0,82,519,10841,601,10841,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4486,2020-04-05,Idaho,1076.0,10261.0,10.0,64,1327,10260,1391,10260,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12303,2020-04-05,North Carolina,2585.0,45022.0,31.0,183,0,2585,7629,2585,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12669,2020-04-05,North Dakota,207.0,6760.0,3.0,21,559,6787,440,6787,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9314,2020-04-06,Missouri,2722.0,31954.0,39.0,355,2231,29835,1103,29835,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13773,2020-04-06,Oregon,1068.0,14206.0,27.0,69,3021,20624,1884,20624,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6332,2020-04-06,Kentucky,955.0,18767.0,45.0,38,0,955,2104,955,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3752,2020-04-06,Georgia,7314.0,31350.0,229.0,667,0,7314,3409,7314,18,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,2020-04-06,Alaska,191.0,6883.0,6.0,6,0,191,599,191,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13038,2020-04-06,Ohio,4450.0,46654.0,142.0,407,0,4450,2994,4450,23,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3383,2020-04-06,Florida,12008.0,114285.0,236.0,763,8697,123100,7018,121958,18,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4121,2020-04-06,Hawaii,371.0,13698.0,4.0,20,551,13526,450,13526,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7432,2020-04-06,Maryland,4045.0,32438.0,138.0,436,844,29617,2633,29617,16,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6698,2020-04-06,Louisiana,14867.0,69166.0,512.0,1857,6984,69166,8841,69166,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9680,2020-04-06,Montana,299.0,6789.0,6.0,13,0,299,186,299,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
